,county_fips,ABS_facilities_2009,ABS_facilities_2014,PCT_facilities_change,ABS_facilities_per_thousand_pop_2009,ABS_facilities_per_thousand_pop_2014,PCT_facilities_per_thousand_pop_change
2593,48141,51,63,23.529411765,0.0648229,0.075586062,16.603949996
2594,48143,4,3,-25.0,0.106399957,0.074725384,-29.769347647
2595,48145,0,0,0.0,0.0,0.0,0.0
2596,48147,1,2,100.0,0.029529,0.0592557,100.66958995
2597,48149,2,1,-50.0,0.081732734,0.040269,-50.730882294
2598,48151,0,0,0.0,0.0,0.0,0.0
2599,48153,0,0,0.0,0.0,0.0,0.0
2600,48155,0,0,0.0,0.0,0.0,0.0
2601,48157,34,49,44.117647059,0.0597403,0.071496837,19.679397195
2602,48159,0,0,0.0,0.0,0.0,0.0
2603,48161,1,2,100.0,0.0506509,0.101204332,99.80771177
2604,48163,1,1,0.0,0.0584112,0.0539636,-7.614267983
2605,48165,0,0,0.0,0.0,0.0,0.0
2606,48167,25,27,8.0,0.086978304,0.085933074,-1.201713569
2607,48169,0,0,0.0,0.0,0.0,0.0
2608,48171,5,1,-80.0,0.203185956,0.039185,-80.714733542
2609,48173,0,0,0.0,0.0,0.0,0.0
2610,48175,1,0,-100.0,0.139723348,0.0,-100.0
2611,48177,2,3,50.0,0.101895252,0.146613234,43.88622813
2612,48179,0,2,,0.0,0.086790488,
2613,48181,13,11,-15.384615385,0.108271077,0.089044312,-17.757988769
2614,48183,10,13,30.0,0.08248239,0.105516055,27.925554365
2615,48185,1,0,-100.0,0.0378472,0.0,-100.0
2616,48187,2,5,150.0,0.0155927,0.0339559,117.767402377
2617,48189,4,5,25.0,0.111339977,0.144009217,29.34187788
2618,48191,0,0,0.0,0.0,0.0,0.0
2619,48193,0,0,0.0,0.0,0.0,0.0
2620,48195,0,0,0.0,0.0,0.0,0.0
2621,48197,0,0,0.0,0.0,0.0,0.0
2622,48199,4,5,25.0,0.073762632,0.089894105,21.869437802
2623,48201,289,342,18.339100346,0.071625675,0.077003267,7.5079114
2624,48203,3,4,33.333333333,0.0460229,0.0594036,29.074096075
2625,48205,0,2,,0.0,0.328461159,
2626,48207,0,1,,0.0,0.173340267,
2627,48209,16,17,6.25,0.104153783,0.091879476,-11.784792596
2628,48211,1,1,0.0,0.263019463,0.23923445,-9.043062201
2629,48213,9,8,-11.111111111,0.115043908,0.100895447,-12.298314205
2630,48215,27,33,22.222222222,0.0356451,0.0397077,11.39746114
2631,48217,3,2,-33.333333333,0.085702043,0.0573921,-33.032981328
2632,48219,0,1,,0.0,0.0424142,
2633,48221,4,4,0.0,0.078676659,0.0741826,-5.712060236
2634,48223,3,6,100.0,0.085913113,0.167033212,94.421090727
2635,48225,1,1,0.0,0.0422654,0.0439734,4.04115914
2636,48227,0,0,0.0,0.0,0.0,0.0
2637,48229,0,0,0.0,0.0,0.0,0.0
2638,48231,5,6,20.0,0.0586435,0.067801973,15.617280463
2639,48233,2,3,50.0,0.090155067,0.13778533,52.831488541
2640,48235,1,1,0.0,0.630119723,0.635324015,0.82592122
2641,48237,0,0,0.0,0.0,0.0,0.0
2642,48239,0,0,0.0,0.0,0.0,0.0
2643,48241,2,1,-50.0,0.0566075,0.0281278,-50.310812331
2644,48243,0,0,0.0,0.0,0.0,0.0
2645,48245,14,19,35.714285714,0.0557032,0.07532658,35.228429271
2646,48247,0,0,0.0,0.0,0.0,0.0
2647,48249,2,4,100.0,0.0492211,0.09672817,96.517785892
2648,48251,8,9,12.5,0.0531268,0.0571588,7.589342419
2649,48253,1,2,100.0,0.0497686,0.100321027,101.575040128
2650,48255,1,1,0.0,0.067544748,0.067087079,-0.677579498
2651,48257,8,8,0.0,0.078655773,0.071919163,-8.564673307
2652,48259,4,4,0.0,0.122492727,0.102880658,-16.010802469
2653,48261,0,0,0.0,0.0,0.0,0.0
2654,48263,0,0,0.0,0.0,0.0,0.0
2655,48265,5,5,0.0,0.101159285,0.098888493,-2.244768799
2656,48267,2,1,-50.0,0.432619511,0.225326724,-47.915727805
2657,48269,0,0,0.0,0.0,0.0,0.0
2658,48271,0,0,0.0,0.0,0.0,0.0
2659,48273,3,3,0.0,0.094114694,0.093196645,-0.975458217
2660,48275,0,0,0.0,0.0,0.0,0.0
2661,48277,2,7,250.0,0.0403226,0.141348464,250.544191588
2662,48279,1,0,-100.0,0.072511058,0.0,-100.0
2663,48281,1,2,100.0,0.0508854,0.099226037,94.99900774
2664,48283,0,0,0.0,0.0,0.0,0.0
2665,48285,2,1,-50.0,0.104025798,0.0507074,-51.255007353
2666,48287,1,0,-100.0,0.0603682,0.0,-100.0
2667,48289,1,1,0.0,0.0593049,0.0593085,0.00593085
2668,48291,1,0,-100.0,0.013326,0.0,-100.0
2669,48293,1,0,-100.0,0.0431537,0.0,-100.0
2670,48295,0,0,0.0,0.0,0.0,0.0
2671,48297,1,1,0.0,0.087642419,0.082706145,-5.632288479
2672,48299,2,2,0.0,0.104302477,0.102511533,-1.71706817
2673,48301,0,0,0.0,0.0,0.0,0.0
2674,48303,18,22,22.222222222,0.065633067,0.07483655,14.022630875
2675,48305,0,0,0.0,0.0,0.0,0.0
2676,48307,1,0,-100.0,0.119545726,0.0,-100.0
2677,48309,16,21,31.25,0.069061072,0.086263201,24.908576411
2678,48311,0,0,0.0,0.0,0.0,0.0
2679,48313,0,0,0.0,0.0,0.0,0.0
2680,48315,0,0,0.0,0.0,0.0,0.0
2681,48317,0,0,0.0,0.0,0.0,0.0
2682,48319,0,0,0.0,0.0,0.0,0.0
2683,48321,2,2,0.0,0.0546762,0.054766,0.164298037
2684,48323,1,2,100.0,0.0187147,0.0350736,87.412096873
2685,48325,2,1,-50.0,0.0438548,0.0208794,-52.389652148
2686,48327,0,0,0.0,0.0,0.0,0.0
2687,48329,14,13,-7.142857143,0.102761344,0.083424244,-18.817484255
2688,48331,1,0,-100.0,0.0402188,0.0,-100.0
2689,48333,0,1,,0.0,0.205338809,
2690,48335,0,1,,0.0,0.110180696,
2691,48337,2,1,-50.0,0.101173614,0.0515039,-49.093531108
2692,48339,47,37,-21.276595745,0.10541993,0.071298225,-32.367413899
2693,48341,0,0,0.0,0.0,0.0,0.0
2694,48343,0,0,0.0,0.0,0.0,0.0
2695,48345,0,0,0.0,0.0,0.0,0.0
2696,48347,5,5,0.0,0.078110354,0.076568506,-1.973936081
2697,48349,2,3,50.0,0.0420309,0.0622471,48.098350451
2698,48351,0,0,0.0,0.0,0.0,0.0
2699,48353,0,0,0.0,0.0,0.0,0.0
2700,48355,19,25,31.578947368,0.0561765,0.070181152,24.929837317
2701,48357,1,1,0.0,0.097799511,0.092954081,-4.9544525
2702,48359,0,0,0.0,0.0,0.0,0.0
2703,48361,7,7,0.0,0.085799034,0.083899656,-2.213752352
2704,48363,1,1,0.0,0.035624,0.0355923,-0.088980638
2705,48365,1,0,-100.0,0.0422333,0.0,-100.0
2706,48367,6,7,16.666666667,0.0518126,0.0568348,9.693038009
2707,48369,0,1,,0.0,0.100928543,
2708,48371,1,0,-100.0,0.064557779,0.0,-100.0
2709,48373,0,1,,0.0,0.0217019,
2710,48375,5,9,80.0,0.0416257,0.073996728,77.766778758
2711,48377,0,1,,0.0,0.143348624,
2712,48379,1,1,0.0,0.091274188,0.090645395,-0.688905004
2713,48381,13,9,-30.769230769,0.109166639,0.070191858,-35.702098557
2714,48383,0,0,0.0,0.0,0.0,0.0
2715,48385,2,1,-50.0,0.610873549,0.296647879,-51.438742213
2716,48387,1,0,-100.0,0.077911959,0.0,-100.0
2717,48389,0,0,0.0,0.0,0.0,0.0
2718,48391,0,0,0.0,0.0,0.0,0.0
2719,48393,0,0,0.0,0.0,0.0,0.0
2720,48395,1,3,200.0,0.0602265,0.181818182,201.890909091
2721,48397,10,11,10.0,0.130456336,0.125271897,-3.974080106
2722,48399,0,0,0.0,0.0,0.0,0.0
2723,48401,4,2,-50.0,0.075759011,0.0370899,-51.042226879
2724,48403,0,0,0.0,0.0,0.0,0.0
2725,48405,0,0,0.0,0.0,0.0,0.0
2726,48407,0,0,0.0,0.0,0.0,0.0
2727,48409,4,3,-25.0,0.0608356,0.044833,-26.304640215
2728,48411,0,0,0.0,0.0,0.0,0.0
2729,48413,0,0,0.0,0.0,0.0,0.0
2730,48415,2,2,0.0,0.119005117,0.115420129,-3.012465374
2731,48417,0,0,0.0,0.0,0.0,0.0
2732,48419,1,2,100.0,0.039185,0.078385264,100.039192632
2733,48421,0,0,0.0,0.0,0.0,0.0
2734,48423,18,28,55.555555556,0.086909918,0.127946189,47.217018062
2735,48425,0,0,0.0,0.0,0.0,0.0
2736,48427,1,1,0.0,0.0165607,0.0158844,-4.083869431
2737,48429,0,0,0.0,0.0,0.0,0.0
2738,48431,0,0,0.0,0.0,0.0,0.0
2739,48433,0,0,0.0,0.0,0.0,0.0
2740,48435,0,0,0.0,0.0,0.0,0.0
2741,48437,0,0,0.0,0.0,0.0,0.0
2742,48439,136,135,-0.735294118,0.076229851,0.069395896,-8.964932999
2743,48441,12,13,8.333333333,0.09213264,0.096194401,4.408601753
2744,48443,0,0,0.0,0.0,0.0,0.0
2745,48445,1,1,0.0,0.079681275,0.078499097,-1.483632938
2746,48447,0,0,0.0,0.0,0.0,0.0
2747,48449,2,2,0.0,0.06299411,0.0615271,-2.328800837
2748,48451,7,11,57.142857143,0.064291553,0.09433315,46.727129724
2749,48453,114,175,53.50877193,0.113263448,0.152022551,34.220310624
2750,48455,2,0,-100.0,0.138197899,0.0,-100.0
2751,48457,0,0,0.0,0.0,0.0,0.0
2752,48459,0,1,,0.0,0.0247807,
2753,48461,0,0,0.0,0.0,0.0,0.0
2754,48463,1,1,0.0,0.0381345,0.0368772,-3.29682487
2755,48465,3,2,-33.333333333,0.0619029,0.040838,-34.028940526
2756,48467,1,0,-100.0,0.0190989,0.0,-100.0
2757,48469,10,11,10.0,0.115426791,0.120771621,4.630493736
2758,48471,2,3,50.0,0.0299634,0.0429867,43.463869664
2759,48473,2,0,-100.0,0.0475206,0.0,-100.0
2760,48475,0,0,0.0,0.0,0.0,0.0
2761,48477,3,3,0.0,0.089661974,0.087113073,-2.842789941
2762,48479,9,11,22.222222222,0.0365991,0.041249,12.705156586
2763,48481,2,4,100.0,0.0487829,0.097162845,99.174115818
2764,48483,1,1,0.0,0.186046512,0.17500875,-5.93279664
2765,48485,10,8,-20.0,0.076386608,0.0604435,-20.871595331
2766,48487,1,1,0.0,0.073664825,0.077083173,4.640406999
2767,48489,0,0,0.0,0.0,0.0,0.0
2768,48491,37,46,24.324324324,0.09006816,0.094021461,4.389233383
2769,48493,2,2,0.0,0.0474147,0.0431016,-9.096590664
2770,48495,0,0,0.0,0.0,0.0,0.0
2771,48497,6,1,-83.333333333,0.101464471,0.0162238,-84.010404837
2772,48499,1,2,100.0,0.0238834,0.0466723,95.416783347
2773,48501,0,0,0.0,0.0,0.0,0.0
2774,48503,0,1,,0.0,0.0544959,
2775,48505,0,0,0.0,0.0,0.0,0.0
2776,48507,0,0,0.0,0.0,0.0,0.0
2777,49001,1,0,-100.0,0.152625153,0.0,-100.0
2778,49003,5,6,20.0,0.101271976,0.116464148,15.001358748
2779,49005,9,11,22.222222222,0.081602307,0.092950153,13.906281834
2780,49007,2,1,-50.0,0.094593955,0.0484027,-48.83107454
2781,49009,0,0,0.0,0.0,0.0,0.0
2782,49011,31,23,-25.806451613,0.102660904,0.069762081,-32.046107158
2783,49013,2,4,100.0,0.107898144,0.196270854,81.903827282
2784,49015,0,0,0.0,0.0,0.0,0.0
2785,49017,0,0,0.0,0.0,0.0,0.0
2786,49019,0,1,,0.0,0.106055785,
2787,49021,1,4,300.0,0.0218852,0.084622057,286.663563858
2788,49023,2,0,-100.0,0.195905574,0.0,-100.0
2789,49025,2,2,0.0,0.285673475,0.275709953,-3.487730907
2790,49027,1,0,-100.0,0.081017581,0.0,-100.0
2791,49029,1,0,-100.0,0.107319167,0.0,-100.0
2792,49031,0,0,0.0,0.0,0.0,0.0
2793,49033,0,0,0.0,0.0,0.0,0.0
2794,49035,84,104,23.80952381,0.082612523,0.095260602,15.310123419
2795,49037,0,0,0.0,0.0,0.0,0.0
2796,49039,1,0,-100.0,0.0363491,0.0,-100.0
2797,49041,1,1,0.0,0.0483232,0.0481394,-0.380301353
2798,49043,7,11,57.142857143,0.1953234,0.281293952,44.014466546
2799,49045,2,2,0.0,0.034954,0.0324686,-7.110620475
2800,49047,1,4,300.0,0.0303665,0.108498115,257.295141997
2801,49049,29,44,51.724137931,0.0574484,0.078435008,36.531276943
2802,49051,3,1,-66.666666667,0.131084506,0.0360828,-72.473599384
2803,49053,14,20,42.857142857,0.102124183,0.131623977,28.88619791
2804,49055,1,0,-100.0,0.358680057,0.0,-100.0
2805,49057,19,14,-26.315789474,0.083290227,0.0582181,-30.102111501
2806,50001,5,6,20.0,0.135696257,0.162122727,19.474722365
2807,50003,8,13,62.5,0.215337407,0.35670188,65.647894087
2808,50005,3,2,-33.333333333,0.096113799,0.064555695,-32.834102622
2809,50007,29,28,-3.448275862,0.186144435,0.17442114,-6.297956416
2810,50009,0,0,0.0,0.0,0.0,0.0
2811,50011,2,3,50.0,0.0419992,0.0616751,46.848402615
2812,50013,0,0,0.0,0.0,0.0,0.0
2813,50015,3,5,66.666666667,0.124002811,0.199346145,60.759375914
2814,50017,1,1,0.0,0.0345244,0.0346512,0.367303094
2815,50019,1,1,0.0,0.0367188,0.0369249,0.5612584
2816,50021,6,6,0.0,0.096858554,0.099856872,3.095563026
2817,50023,11,12,9.090909091,0.185331828,0.203396725,9.747325795
2818,50025,5,6,20.0,0.112508719,0.137255799,21.995699318
2819,50027,10,8,-20.0,0.176341962,0.142821437,-19.008819224
2820,51001,3,2,-33.333333333,0.089780039,0.0605675,-32.537879935
2821,51003,12,14,16.666666667,0.122360331,0.133985396,9.500681092
2822,51005,1,0,-100.0,0.0613271,0.0,-100.0
2823,51007,1,0,-100.0,0.07940289,0.0,-100.0
2824,51009,1,1,0.0,0.0308195,0.03121,1.267126494
2825,51011,3,3,0.0,0.202538482,0.196347929,-3.056482754
2826,51013,35,47,34.285714286,0.172722652,0.207132406,19.921969634
2827,51015,5,4,-20.0,0.067710308,0.054155,-20.019495817
2828,51017,0,0,0.0,0.0,0.0,0.0
2829,51019,5,4,-20.0,0.073100484,0.0522309,-28.549155818
2830,51021,0,0,0.0,0.0,0.0,0.0
2831,51023,3,2,-33.333333333,0.090793536,0.060423,-33.450151057
2832,51025,1,1,0.0,0.05712,0.0606134,6.115892835
2833,51027,2,2,0.0,0.082528679,0.086557604,4.88184887
2834,51029,2,0,-100.0,0.116631677,0.0,-100.0
2835,51031,6,7,16.666666667,0.110148333,0.127539401,15.788770459
2836,51033,0,2,,0.0,0.067163678,
2837,51035,1,1,0.0,0.0333311,0.0337598,1.28624962
2838,51036,0,0,0.0,0.0,0.0,0.0
2839,51037,1,0,-100.0,0.079440737,0.0,-100.0
2840,51041,37,42,13.513513514,0.118174617,0.126316169,6.889425313
2841,51043,1,0,-100.0,0.071352123,0.0,-100.0
2842,51045,0,0,0.0,0.0,0.0,0.0
2843,51047,4,5,25.0,0.086512674,0.101696294,17.550746451
2844,51049,0,0,0.0,0.0,0.0,0.0
2845,51051,0,0,0.0,0.0,0.0,0.0
2846,51053,2,1,-50.0,0.071715433,0.035895,-49.947952188
2847,51057,4,2,-50.0,0.360230548,0.180131496,-49.995496713
2848,51059,123,150,21.951219512,0.115477561,0.131863727,14.189913527
2849,51061,9,9,0.0,0.138659929,0.131871996,-4.89538155
2850,51063,1,1,0.0,0.066006601,0.064193093,-2.747464373
2851,51065,2,2,0.0,0.078198311,0.076651847,-1.977617661
2852,51067,4,7,75.0,0.071772052,0.124205969,73.056176585
2853,51069,8,7,-12.5,0.10325645,0.084975175,-17.704729475
2854,51071,0,0,0.0,0.0,0.0,0.0
2855,51073,4,6,50.0,0.108760672,0.161546539,48.53396516
2856,51075,1,0,-100.0,0.0462877,0.0,-100.0
2857,51077,0,0,0.0,0.0,0.0,0.0
2858,51079,1,3,200.0,0.0548336,0.157637539,187.483579423
2859,51081,1,0,-100.0,0.08148631,0.0,-100.0
2860,51083,4,3,-25.0,0.110214091,0.085227273,-22.671164773
2861,51085,13,13,0.0,0.130455289,0.127553523,-2.224337212
2862,51087,47,51,8.510638298,0.154218196,0.158422485,2.726195188
2863,51089,5,5,0.0,0.091908386,0.096004301,4.456519652
2864,51091,0,0,0.0,0.0,0.0,0.0
2865,51093,4,4,0.0,0.113410831,0.11108951,-2.046824229
2866,51095,10,16,60.0,0.151244744,0.220437292,45.748729041
2867,51097,0,0,0.0,0.0,0.0,0.0
2868,51099,3,3,0.0,0.128562246,0.118245241,-8.024910331
2869,51101,3,1,-66.666666667,0.190258752,0.0617818,-67.527492895
2870,51103,1,1,0.0,0.08769622,0.090546903,3.250633828
2871,51105,0,0,0.0,0.0,0.0,0.0
2872,51107,43,40,-6.976744186,0.141605277,0.110177661,-22.193816599
2873,51109,3,2,-33.333333333,0.09135201,0.0582276,-36.260238345
2874,51111,1,0,-100.0,0.077597579,0.0,-100.0
2875,51113,0,1,,0.0,0.076005168,
2876,51115,1,2,100.0,0.11114816,0.226346763,103.644182888
2877,51117,5,2,-60.0,0.152369343,0.064119005,-57.918697102
2878,51119,2,1,-50.0,0.183908046,0.093492895,-49.163238594
2879,51121,7,12,71.428571429,0.074649149,0.12340093,65.307885319
2880,51125,1,1,0.0,0.066269052,0.067340067,1.616161616
2881,51127,1,1,0.0,0.0553802,0.0499476,-9.809699815
2882,51131,1,1,0.0,0.080256822,0.082501444,2.796798944
2883,51133,0,0,0.0,0.0,0.0,0.0
2884,51135,0,0,0.0,0.0,0.0,0.0
2885,51137,3,3,0.0,0.090011702,0.08565066,-4.844972306
2886,51139,2,2,0.0,0.083070277,0.083864475,0.956055015
2887,51141,1,0,-100.0,0.0538735,0.0,-100.0
2888,51143,0,0,0.0,0.0,0.0,0.0
2889,51145,2,1,-50.0,0.071471965,0.0351506,-50.819009456
2890,51147,1,1,0.0,0.0429923,0.0433388,0.806102106
2891,51149,1,1,0.0,0.0279111,0.026786,-4.031285994
2892,51153,41,48,17.073170732,0.105398187,0.10760064,2.08965036
2893,51155,4,5,25.0,0.114324911,0.145679156,27.425557951
2894,51157,0,0,0.0,0.0,0.0,0.0
2895,51159,2,2,0.0,0.216192844,0.224668614,3.920467311
2896,51161,12,17,41.666666667,0.130130673,0.181265661,39.295107604
2897,51163,2,0,-100.0,0.089810948,0.0,-100.0
2898,51165,5,6,20.0,0.065919578,0.076754807,16.43704187
2899,51167,1,0,-100.0,0.0344685,0.0,-100.0
2900,51169,2,1,-50.0,0.08616233,0.0446748,-48.150464618
2901,51171,6,3,-50.0,0.143736674,0.069733386,-51.485321122
2902,51173,3,1,-66.666666667,0.092928167,0.0316907,-65.897639043
2903,51175,0,0,0.0,0.0,0.0,0.0
2904,51177,8,11,37.5,0.066094945,0.085147227,28.825626219
2905,51179,18,10,-44.444444444,0.14234988,0.071432653,-49.818957909
2906,51181,0,0,0.0,0.0,0.0,0.0
2907,51183,2,2,0.0,0.164271047,0.169966856,3.467323872
2908,51185,4,2,-50.0,0.088752801,0.0460278,-48.139326153
2909,51187,4,4,0.0,0.107411386,0.102598302,-4.48098084
2910,51191,2,2,0.0,0.0365484,0.0365437,-0.01279
2911,51193,1,1,0.0,0.0573132,0.0572181,-0.165932368
2912,51195,1,1,0.0,0.0241231,0.0250407,3.803680982
2913,51197,1,2,100.0,0.0342278,0.06867896,100.652450122
2914,51199,9,12,33.333333333,0.138043161,0.18088089,31.032126456
2915,51510,16,23,43.75,0.116344175,0.1527478,31.289598207
2916,51515,0,0,0.0,0.0,0.0,0.0
2917,51520,3,2,-33.333333333,0.168142585,0.116387337,-30.780571074
2918,51530,1,1,0.0,0.14976786,0.151446312,1.120702711
2919,51540,9,9,0.0,0.20903981,0.197398723,-5.568837322
2920,51550,18,29,61.111111111,0.08175278,0.124265654,52.001748289
2921,51570,4,3,-25.0,0.228245364,0.169195195,-25.871355254
2922,51580,1,1,0.0,0.168123739,0.172354361,2.516373664
2923,51590,10,9,-10.0,0.229906198,0.212044105,-7.769296014
2924,51595,2,1,-50.0,0.341005968,0.18308312,-46.310875137
2925,51600,11,14,27.272727273,0.490677134,0.571825348,16.538005963
2926,51610,3,5,66.666666667,0.254517689,0.367620028,44.437908977
2927,51620,1,0,-100.0,0.117799505,0.0,-100.0
2928,51630,5,5,0.0,0.210304942,0.176366843,-16.137566138
2929,51640,2,0,-100.0,0.287108814,0.0,-100.0
2930,51650,14,17,21.428571429,0.101572192,0.124197284,22.274887205
2931,51660,3,5,66.666666667,0.0621195,0.095278021,53.378558634
2932,51670,2,3,50.0,0.089067023,0.135159488,51.750315372
2933,51678,2,1,-50.0,0.285469597,0.136780194,-52.085897962
2934,51680,14,14,0.0,0.186326311,0.177109821,-4.946424279
2935,51683,5,7,40.0,0.136336369,0.166345857,22.011359046
2936,51685,0,3,,0.0,0.197706603,
2937,51690,4,2,-50.0,0.285469597,0.145868281,-48.902341186
2938,51700,17,29,70.588235294,0.093922652,0.15850026,68.756158764
2939,51710,22,14,-36.363636364,0.091012514,0.0570432,-37.323777238
2940,51720,1,0,-100.0,0.256213169,0.0,-100.0
2941,51730,2,4,100.0,0.0621736,0.122320418,96.740160851
2942,51735,1,1,0.0,0.08228421,0.083001328,0.871513944
2943,51740,4,5,25.0,0.0419358,0.0520812,24.192741969
2944,51750,3,3,0.0,0.183362875,0.170010201,-7.282103593
2945,51760,11,22,100.0,0.0540068,0.100985527,86.986637779
2946,51770,16,11,-31.25,0.164909351,0.11063282,-32.912949572
2947,51775,3,3,0.0,0.121536218,0.117725543,-3.135423616
2948,51790,4,5,25.0,0.168321831,0.203765588,21.057135871
2949,51800,3,5,66.666666667,0.0358646,0.0575997,60.603337711
2950,51810,56,60,7.142857143,0.128734448,0.133043594,3.34731347
2951,51820,1,5,400.0,0.0476531,0.234016662,391.083965178
2952,51830,1,2,100.0,0.07306203,0.136137771,86.331767749
2953,51840,7,5,-28.571428571,0.268858504,0.181534328,-32.479603322
2954,53001,1,1,0.0,0.0543331,0.0521404,-4.035664008
2955,53003,1,1,0.0,0.0466962,0.0450674,-3.488214881
2956,53005,24,28,16.666666667,0.140250815,0.150145319,7.054863815
2957,53007,14,14,0.0,0.195315225,0.187697753,-3.900091167
2958,53009,7,10,42.857142857,0.098484742,0.137523207,39.639099812
2959,53011,38,38,0.0,0.090210713,0.084255712,-6.601213282
2960,53013,0,0,0.0,0.0,0.0,0.0
2961,53015,7,9,28.571428571,0.06854278,0.088120392,28.562616532
2962,53017,3,2,-33.333333333,0.079082641,0.0502462,-36.463671993
2963,53019,0,0,0.0,0.0,0.0,0.0
2964,53021,5,4,-20.0,0.067133919,0.0455534,-32.145452061
2965,53023,0,0,0.0,0.0,0.0,0.0
2966,53025,8,6,-25.0,0.091596061,0.064414313,-29.675673935
2967,53027,7,6,-14.285714286,0.096594359,0.084724223,-12.288643323
2968,53029,8,10,25.0,0.102239035,0.126143173,23.380637023
2969,53031,6,5,-16.666666667,0.201925019,0.165409554,-18.08367518
2970,53033,293,349,19.112627986,0.153241716,0.167791124,9.494417008
2971,53035,23,24,4.347826087,0.09244373,0.094420162,2.137983777
2972,53037,5,6,20.0,0.12356052,0.141103429,14.197827007
2973,53039,0,1,,0.0,0.0479363,
2974,53041,7,4,-42.857142857,0.092941739,0.0532425,-42.714148805
2975,53043,0,0,0.0,0.0,0.0,0.0
2976,53045,3,5,66.666666667,0.049724,0.082357398,65.62896345
2977,53047,4,6,50.0,0.098282513,0.145313635,47.852991039
2978,53049,2,1,-50.0,0.095120327,0.0486358,-48.869218423
2979,53051,1,1,0.0,0.076669478,0.077011937,0.446669234
2980,53053,65,68,4.615384615,0.081608773,0.081737843,0.158157178
2981,53055,5,6,20.0,0.318187603,0.374648767,17.744614424
2982,53057,11,13,18.181818182,0.094374426,0.108004819,14.442887732
2983,53059,1,0,-100.0,0.091282519,0.0,-100.0
2984,53061,66,73,10.606060606,0.093444447,0.096105363,2.847591136
2985,53063,57,55,-3.50877193,0.121733745,0.113561751,-6.713006381
2986,53065,4,3,-25.0,0.091852668,0.068728522,-25.175257732
2987,53067,26,24,-7.692307692,0.104026631,0.090276132,-13.218248626
2988,53069,0,0,0.0,0.0,0.0,0.0
2989,53071,5,6,20.0,0.086054076,0.100260678,16.5089232
2990,53073,27,30,11.111111111,0.135091187,0.14398779,6.585628205
2991,53075,1,2,100.0,0.0223689,0.0427104,90.93685267
2992,53077,21,18,-14.285714286,0.087644614,0.072672365,-17.08290821
2993,54001,1,1,0.0,0.0606833,0.0596445,-1.711797686
2994,54003,8,9,12.5,0.077798308,0.081450175,4.694018842
2995,54005,0,0,0.0,0.0,0.0,0.0
2996,54007,2,1,-50.0,0.137816979,0.069141948,-49.830602226
2997,54009,0,0,0.0,0.0,0.0,0.0
2998,54011,9,9,0.0,0.093710954,0.09267936,-1.100824846
2999,54013,0,0,0.0,0.0,0.0,0.0
3000,54015,0,0,0.0,0.0,0.0,0.0
3001,54017,1,1,0.0,0.123092073,0.119175307,-3.181980694
3002,54019,5,3,-40.0,0.108615371,0.066471683,-38.800850838
3003,54021,1,1,0.0,0.11724704,0.116036203,-1.032722209
3004,54023,0,0,0.0,0.0,0.0,0.0
3005,54025,3,0,-100.0,0.084863229,0.0,-100.0
3006,54027,0,1,,0.0,0.042584,
3007,54029,1,1,0.0,0.0325224,0.0332094,2.112114772
3008,54031,0,0,0.0,0.0,0.0,0.0
3009,54033,10,7,-30.0,0.145568883,0.101801894,-30.066171231
3010,54035,2,2,0.0,0.068598868,0.06866717,0.099567397
3011,54037,3,4,33.333333333,0.0565462,0.071796529,26.969767678
3012,54039,21,23,9.523809524,0.10872379,0.120910721,11.209074662
3013,54041,2,1,-50.0,0.121787846,0.0609236,-49.975630559
3014,54043,0,1,,0.0,0.04638,
3015,54045,1,1,0.0,0.0272889,0.0282901,3.66923164
3016,54047,0,0,0.0,0.0,0.0,0.0
3017,54049,5,3,-40.0,0.088611633,0.0528141,-40.398218404
3018,54051,2,2,0.0,0.0603938,0.0616979,2.159427443
3019,54053,0,0,0.0,0.0,0.0,0.0
3020,54055,7,2,-71.428571429,0.112581823,0.0323703,-71.247297657
3021,54057,2,2,0.0,0.071225071,0.072521575,1.820291537
3022,54059,1,0,-100.0,0.0371154,0.0,-100.0
3023,54061,10,11,10.0,0.10619657,0.106318201,0.114533698
3024,54063,0,0,0.0,0.0,0.0,0.0
3025,54065,4,2,-50.0,0.227531286,0.11459348,-49.636165702
3026,54067,2,1,-50.0,0.07618177,0.0387192,-49.175281682
3027,54069,4,2,-50.0,0.09018149,0.0461595,-48.814854136
3028,54071,0,0,0.0,0.0,0.0,0.0
3029,54073,0,0,0.0,0.0,0.0,0.0
3030,54075,1,0,-100.0,0.114337983,0.0,-100.0
3031,54077,1,2,100.0,0.0300003,0.0591926,97.306736119
3032,54079,6,6,0.0,0.10873899,0.105689625,-2.804298045
3033,54081,4,6,50.0,0.050773,0.076686136,51.037179995
3034,54083,4,2,-50.0,0.136142405,0.067960175,-50.08155221
3035,54085,1,1,0.0,0.095438061,0.099890121,4.664868644
3036,54087,1,0,-100.0,0.066818121,0.0,-100.0
3037,54089,0,0,0.0,0.0,0.0,0.0
3038,54091,1,0,-100.0,0.0593895,0.0,-100.0
3039,54093,2,1,-50.0,0.278862242,0.144362639,-48.231557673
3040,54095,0,1,,0.0,0.109914267,
3041,54097,0,1,,0.0,0.0404351,
3042,54099,3,1,-66.666666667,0.070361423,0.0243179,-65.438613556
3043,54101,1,1,0.0,0.109086942,0.113199004,3.769526828
3044,54103,2,0,-100.0,0.120569086,0.0,-100.0
